Date modified,รหัสสินค้า,ชื่อสินค้า,ชื่อร้านค้า,CommissionRate,CommissionAmount,ลิงก์สินค้า,ลิงก์ข้อเสนอ,PriceDisplay,SoldDisplay,PriceValue,SoldValue,SoldBucket,SoldScore,PriceBucket,PriceScore,CommissionBucket,CommissionScore,MiniBossScore
19/07/2026 11:35,5226053325,กระดาษเครื่องปริ้น paperang  กระดาษสติกเกอร์สีขาวpaperang peripage กระดาษสติ๊กเกอร์ พิเศษ,strawberrymall,0.09,1.17,https://shopee.co.th/product/226524050/5226053325,https://s.shopee.co.th/8pkIfjsh0N,13,20พัน+,13,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,43705250796,BA【รุ่นไม้หนา】ชั้นวาง ชั้นวางจอคอม โต๊ะวางคอม จัดเก็บของ จัดระเบียบเดสก์ท็อปเพิ่มความสูงของจอมอ ชั้นวางโน้ตบุ๊ค,BaanHome,0.02,1.18,https://shopee.co.th/product/1289425432/43705250796,https://s.shopee.co.th/8Ko24oub1I,59,9พัน+,59,9000,5K-9K,5,Budget,5,Low,1,3.6
19/07/2026 11:35,29903943045,คีย์แคปเสริมมงคล ยันต์ห้าแถว ยันต์ฉัตรเพชร รวย keycap คีแคป ปุ่มshift ปุ่มenter,คลังเศรษฐี ของมงคลเรียกทรัพย์,0.12,19.2,https://shopee.co.th/product/150451130/29903943045,https://s.shopee.co.th/8V7SH7txgL,160,330,160,330,100-499,2,Low,4,Good,4,3.2
19/07/2026 11:35,55953434027,Kingston USB Flash Drive 2GB/4GB/8GB/16GB/32GB/64GB/128GB/256GB รุ่น DT101 แฟลชไดร์ฟ แฟลชไดร์,iyogbp48dp,0.1,5,https://shopee.co.th/product/1695147652/55953434027,https://s.shopee.co.th/80BBgCvrhG,50,10พัน+,50,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 11:35,14433646126,58mm/80mm เครื่องพิมพ์ใบเสร็จ Shopee Grab ร้านค้า ร้านอาหาร สายไฟ ไม่ต้องเติมหมึก ใช้กับมือถือ,Tinne.th,0.1,31,https://shopee.co.th/product/527080367/14433646126,https://s.shopee.co.th/8AUbsVvEMJ,310,10พัน+,310,10000,10K-19K,6,Medium,3,Good,4,4.55
19/07/2026 11:35,21701906726,🌸พร้อมส่ง🌸แผ่นรองเม้าส์ 80x30x3 ซม. แผ่นรองเม้าส์ลายการ์ตูน Mouse Pad แผ่นรองเมาส์ ที่รองเมาส์,Gladful,0.09,7.02,https://shopee.co.th/product/390267044/21701906726,https://s.shopee.co.th/AKZ6SUmyxk,78,20พัน+,78,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,52060906271,JQTH 2026 Crystal Jelly  คริสตัล Keycap คีย์แคปคีย์บอร์ดเชิงกลแบบสลักชื่อเฉพาะบุคคล อักษรไทย (แบบตั้งตรง),JQ-TH,0.12,51.48,https://shopee.co.th/product/1286364817/52060906271,https://s.shopee.co.th/AUsWenmLcn,429,261,429,261,100-499,2,Medium,3,Good,4,2.95
19/07/2026 11:35,11954517544,Deli เครื่องทำลายเอกสาร 23 ลิตร เครื่องย่อยกระดาษ Auto A4 ทำลายระดับ4 เสียงเงียบ70db Paper Shredder,Deli Office Officialshop,0.16,1063.84,https://shopee.co.th/product/431630907/11954517544,https://s.shopee.co.th/9zwG3soFdi,6.6พัน,2พัน+,6600,2000,1K-4K,4,High-End,1,Excellent,5,3.6
19/07/2026 11:35,7977004112,สายไฟ AC Power Cable รองรับสูงสุด 2500W สาย Power Supply สาย AC,321Inbox,0.1,4.9,https://shopee.co.th/product/6862336/7977004112,https://s.shopee.co.th/AAFgGBncIl,49,10พัน+,49,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 11:35,25842342449,แท่นวางโน๊ตบุ๊ค พับเก็บได้Laptop Stand Notebook Standกันลื่น ปรับได้ 7 ระดับ รองรับจอ7 นิ้วถึง 17นิ้ว,Recci Authorized Store,0.15,19.35,https://shopee.co.th/product/1302227133/25842342449,https://s.shopee.co.th/9fJPfGpWJg,129,8พัน+,129,8000,5K-9K,5,Low,4,Excellent,5,4.75
19/07/2026 11:35,40104691594,Tomato Keycap คีย์แคปมะเขือเทศ [เลือกเป็นปุ่มอื่นได้แล้ว🍅] มะเขือเทศ handmade ปั้นมือ |MiC,_Made_in_Castle_,0.09,8.91,https://shopee.co.th/product/49521205/40104691594,https://s.shopee.co.th/9pcprZosyj,99,262,99,262,100-499,2,Budget,5,Normal,2,2.75
19/07/2026 11:35,10099618574,"SomnAmbulist-แฟลชไดรฟ์แบบพกพา 256MB/512MB/1GB/2GB/4GB/8GB/16GB/32GB กันน้ํา, แฟลชไดรฟ์ USB ในรถยนต์, สําหรับภาพถ่าย, วิดีโอและส่งข้อมูลและสํารอง",somnambulist Official Store,0.07,3.29,https://shopee.co.th/product/627943901/10099618574,https://s.shopee.co.th/9KgZGeqmze,47,20พัน+,47,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,27958556261,ARZOPA A1M จอพกพา 17.3 นิ้ว IPS 1080P FHD 103% sRGB จอเกมพกพา หน้าจอภายนอกแล็ปท็อป มีขาตั้งในตัว รองรับ HDMI USB C ใช้ได้กับ PC Mac มือถือ Xbox PS5,ARZOPA Official Store,0.1,417.9,https://shopee.co.th/product/1311481478/27958556261,https://s.shopee.co.th/9UzzSxq9eh,4.2พัน,1พัน+,4200,1000,1K-4K,4,High-End,1,Good,4,3.25
19/07/2026 11:35,20312413543,แผ่นรองเมาส์ สีดำล้วน ขนาดใหญ่ วางเต็มโต๊ะ จัมโบ้ มีให้เลือก 7 ขนาด หนา 2 MM  Gaming pad,ตี๋น้อย ไอ.ที.2020,0.12,6.84,https://shopee.co.th/product/315713905/20312413543,https://s.shopee.co.th/6L2xh92D56,57,40พัน+,57,40000,20K-49K,7,Budget,5,Good,4,5.45
19/07/2026 11:35,28169630143,แปรงทำความสะอาดคีย์บอร์ด 8-in-1 หูฟัง โทรศัพท์ ชุดทำความสะอาดคีย์บอร์ด 7-in-1 มาพร้อมแปรงทำความสะอาดและสเปรย์ในตัว,Simple.pro,0.06,2.46,https://shopee.co.th/product/832917636/28169630143,https://s.shopee.co.th/6VMNtS1Zk9,41,20พัน+,41,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,4251201180,แผ่นซับหมึก Epson L3110 L3150 L3210 L3250 L5190 L5290กล่องซับหมึก แก้ซับหมึกเต็ม waste ink pad,AcShop'90,0.16,3.84,https://shopee.co.th/product/75210625/4251201180,https://s.shopee.co.th/60Q7IX3Tl4,24,20พัน+,24,20000,20K-49K,7,Budget,5,Excellent,5,5.8
19/07/2026 11:35,6144293699,UGREEN สายแลนเครือข่ายอีเธอร์เน็ตไนล่อนถัก CAT8 40Gbps 2000MHz CAT 8 สําหรับแล็ปท็อป PS 4 RJ45,Ugreen Flagship Store,0.05,3.45,https://shopee.co.th/product/65302368/6144293699,https://s.shopee.co.th/6AjXUq2qQ7,69,20พัน+,69,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,29331039752,รูปทรงน่ารัก🌈✨ชั้นวางจอคอมพิวเตอร์ แท่นไม้ตั้งอุปกรณ์ วางของประหยัดพื้นที่ ชั้นไม้วางจอคอม ที่วางโน๊ตบุ๊ค 60*24*8cm,nomieee,0.11,27.83,https://shopee.co.th/product/195835928/29331039752,https://s.shopee.co.th/5fnGtv4kR2,253,2พัน+,253,2000,1K-4K,4,Low,4,Good,4,4
19/07/2026 11:35,22804286946,7-in-1 ชุดแปรงทําความสะอาดคีย์บอร์ดคอมพิวเตอร์ หูฟัง ปากกาทําความสะอาด ดึงแป้นพิมพ์ ผลิตภัณฑ์ดิจิทัล,ABS_shop,0.07,0.84,https://shopee.co.th/product/13490204/22804286946,https://s.shopee.co.th/5q6h6E4765,12,10พัน+,12,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 11:35,4665289084,✨ หมึกเติม ปรินเตอร์  บราเทอร์ D60BK/5000/6000BK  💎น้ำหมึกเทียบเท่าเกรดพรีเมี่ยม  for T220/T510W,ตี๋น้อย ไอ.ที.2020,0.12,5.4,https://shopee.co.th/product/315713905/4665289084,https://s.shopee.co.th/5LAQVJ6170,45,10พัน+,45,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 11:35,40661977043,"ARZOPA 16.1 180Hz Portable Monitor-Z3FC Gray, 107% sRGB 2.5K Kickstand Portable Monitor with HDR, Ultra Slim, Eye Care, External Second Screen สําหรับแล็ปท็อป, PC, PS5, Mac, Xbox",ARZOPA Official Store,0.12,585.48,https://shopee.co.th/product/1311481478/40661977043,https://s.shopee.co.th/5VTqhc5Nm3,4.9พัน,3พัน+,4900,3000,1K-4K,4,High-End,1,Good,4,3.25
19/07/2026 11:35,15116667609,OWIRE แท่นวางโน๊ตบุ๊ค พับเก็บได้Laptop Stand Notebook Standกันลื่น ปรับได้ 7 ระดับ รองรับจอ7 นิ้วถึง 17นิ้ว,owire Official store,0.11,4.07,https://shopee.co.th/product/296293942/15116667609,https://s.shopee.co.th/7fYLHax8NU,37,60พัน+,37,60000,50K+,8,Budget,5,Good,4,5.85
19/07/2026 11:35,43176282859,"Precision Mechanical Keyboard Shaft Body, ปุ่มสวิตช์คีย์เพลา, ปุ่มสวิตช์ Switch Mechanical Keyboard สินค้าพร้อมส่งในไทย",ClickThai,0.07,0.42,https://shopee.co.th/product/1576655553/43176282859,https://s.shopee.co.th/7prlTtwV2X,6,10พัน+,6,10000,10K-19K,6,Budget,5,Normal,2,4.35
19/07/2026 11:35,56305689217,Snapmaker U1  เครื่องพิมพ์ 3D หลายสี พร้อมระบบ SnapSwap™  เร็วกว่า 5 เท่า ขยะน้อยกว่า 5 เท่า,ModCables101,0.09,3411,https://shopee.co.th/product/45620063/56305689217,https://s.shopee.co.th/7KvUsyyP3S,37.9พัน,19,37900,19,<100,1,High-End,1,Normal,2,1.35
19/07/2026 11:35,29853308007,ASUS แล็ปท็อปเล่นเกม 15.6 นิ้ว IPS Intel Core i7 RAM 16GB SSD 512GB / 256GB ลายนิ้วมือ แถมฟรี เมาส์ไร้สาย+แผ่นรองเมาส์,Thales Digital.,0.18,2411.82,https://shopee.co.th/product/1266823985/29853308007,https://s.shopee.co.th/7VEv5HxliV,13.4พัน,829,13400,829,500-999,3,High-End,1,Excellent,5,3.2
19/07/2026 11:35,21201951841,แผ่นรองเม้าส์ 260x210x2 มม. แผ่นรองเม้าส์ลายการ์ตูน Mouse Pad แผ่นรองเมาส์ ที่รองเมาส์,easytopurchase,0.09,1.35,https://shopee.co.th/product/239957265/21201951841,https://s.shopee.co.th/70IeUMzfjQ,15,30พัน+,15,30000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,16701148674,[7.15] แป้นพิมพ์ไทย🔥 แป้นพิมพ์บลูทูธ คีย์บอร์ดไร้สาย คีย์บอร์ดบลูทูธ ใช้ได้กับ/คอมพิวเตอร์ พกพาง่าย !มีบริการส่งด่ว,3C DayTech,0.1,9.9,https://shopee.co.th/product/542030638/16701148674,https://s.shopee.co.th/7Ac4gfz2OT,99,30พัน+,99,30000,20K-49K,7,Budget,5,Good,4,5.45
19/07/2026 11:35,717098276,"สาย USB Printer 30cm-10 เมตร สำหรับเครื่องปริ้นเตอร์,สแกนเนอร์",Di Shop,0.06,1.68,https://shopee.co.th/product/43993595/717098276,https://s.shopee.co.th/6ffo5l0wPO,28,20พัน+,28,20000,20K-49K,7,Budget,5,Normal,2,4.75
19/07/2026 11:35,1433897939,SanDisk Extreme Pro Micro SD Card 5K SDXC 32GB 64GB 128GB 200/90MB/s (SDSQXCD) เมมโมรี่ Gopro Drone,SJCAM Official Store,0.02,25.98,https://shopee.co.th/product/43238610/1433897939,https://s.shopee.co.th/6pzEI40J4R,1.3พัน,10พัน+,1300,10000,10K-19K,6,Premium,2,Low,1,3.25
19/07/2026 11:35,27336651576,อะแดปเตอร์การ์ดรีดเดอร์ SD TF 3In1 สําหรับเครื่องอ่านการ์ด i&P 12 13 SD TF i-O-S 13 /Type-c,Ansait Gadget,0.12,9.48,https://shopee.co.th/product/1440935166/27336651576,https://s.shopee.co.th/3g2CWFCMUq,79,10พัน+,79,10000,10K-19K,6,Budget,5,Good,4,5.05
19/07/2026 11:35,5439442292,คีย์บอร์ด เมาส์มีไฟ NUBWO NKM-623 SARVITAR & NKM-634 & NKM-635 Keyboard Mouse Combo คีย์บอร์ดราคาถูก ประกันศูนย์ 1 ปี,huskshop,0.06,15.54,https://shopee.co.th/product/154256970/5439442292,https://s.shopee.co.th/3qLciYBj9t,259,10พัน+,259,10000,10K-19K,6,Low,4,Normal,2,4.1
19/07/2026 11:35,1887845243,หมึกเติม Canon GI-790 แท้💯% (NOBOX)ใช้กับพริ้นเตอร์อิงค์เจ็ท Canon G1000/2000/3000/4000/1010/2010/3010/40​10​,TIGER INK WORLD&COM,0.04,6.76,https://shopee.co.th/product/101679188/1887845243,https://s.shopee.co.th/3LPM7dDdAo,169,10พัน+,169,10000,10K-19K,6,Low,4,Low,1,3.75
19/07/2026 11:35,24546501271,คอมฯ ออล์อินวัน 19 นิ้ว สเปกแรง Core i5 2-core ทำงานลื่น ใช้ได้ทั้งงานกราฟิก ออฟฟิศ บ้าน,YASE shop,0.12,754.56,https://shopee.co.th/product/404374940/24546501271,https://s.shopee.co.th/3VimJwCzpr,6.3พัน,239,6300,239,100-499,2,High-End,1,Good,4,2.45
19/07/2026 12:12,28228400007,โซฟาสำหรับคนขี้เกียจ Bean Bag โซฟาบ้านสุนัข เก้าอี้นอน ขนาดสองที่นั่ง ขนาดหนึ่งที่นั่ง โซฟาโฟม ใช้ได้หลายสถานการณ์,Lovely home1,0.07,15.33,https://shopee.co.th/product/325287709/28228400007,https://s.shopee.co.th/8V7SJhx73o,219,8พัน+,219,8000,5K-9K,5,Low,4,Normal,2,3.7
19/07/2026 12:12,48711249152,ของเล่นสกุชชี่ Squishy ตุ๊กตาซิลิโคนยางนิ่ม เนื้อหนึบหนับ เหนียวนุ่ม ของเล่นบีบ ของเล่นคลายเครียด คลายเครีย,Premium Push,0.09,4.41,https://shopee.co.th/product/903293295/48711249152,https://s.shopee.co.th/8Ko27OxkOn,49,499,49,499,100-499,2,Budget,5,Normal,2,2.75
19/07/2026 12:12,51854513294,TCS ที่รูดขนสัตว์/ฝุ่น ลูกกลิ้งกาว กำจัดขนสัตว์  ลูกกลิ้งทำความสะอาด 30 Sheets,TCS PET TH,0.09,0.72,https://shopee.co.th/product/1562498359/51854513294,https://s.shopee.co.th/8AUbv5yNjm,8,154,8,154,100-499,2,Budget,5,Normal,2,2.75
19/07/2026 12:12,40830774009,สายชาร์จ PD 30W สำหรับ iPhone 14 13 12 11 Pro Max สายชาร์จ type c ชาร์จเร็ว ชาร์จเร็วอุณหภูมิต่ำ,MEGA LIN,0.11,6.05,https://shopee.co.th/product/1775061039/40830774009,https://s.shopee.co.th/80BBimz14l,55,52,55,52,<100,1,Budget,5,Good,4,3.05
19/07/2026 12:12,26635817526,"🔌ปลั๊กไฟ 3/5 รู, หลายเต้ารับ, แถบสายไฟต่อ, ปลั๊กสายไฟต่อ, แจ็คชาร์จไฟ USB, รางปลั๊กไฟ, สายยาว 2/3/5M เมตร",Homora,0.15,12.9,https://shopee.co.th/product/1476338745/26635817526,https://s.shopee.co.th/9AN96vuZi0,86,9พัน+,86,9000,5K-9K,5,Budget,5,Excellent,5,5
19/07/2026 12:12,12672929933,Ubear ตะกร้าอเนกประสงค์ แข็งแรงทนทาน มีล้อ 4/3/2ชั้น ตะกร้าใส่ผ้า ตะกร้าปรับองศา ส่งจากกรุงเทพ,Ubear,0.06,7.74,https://shopee.co.th/product/280594791/12672929933,https://s.shopee.co.th/903iucvD2z,129,10พัน+,129,10000,10K-19K,6,Low,4,Normal,2,4.1
